id,addr_state,annual_inc,emp_length,emp_title,home_ownership,installment,loan_amnt,purpose,term,int_rate,avg_cur_bal,inq_last_12m,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status
55968277,NY,84600,10+ years,Assistant Store manager,OWN,744.42,32000,debt_consolidation, 60 months,13.99%,3017,,,40,179,7,7,0,59,12,5,13,0,3,14,50,0,22,42241,Charged Off
16321772,CA,110000,3 years,service consultant,RENT,1057.15,30500,debt_consolidation, 36 months,14.99%,3151,,,142,217,30,6,0,58,5,8,8,0,1,10,75,0,19,31513,Fully Paid
75145928,TX,45000,4 years,Warehouse Asst. Foreman ,MORTGAGE,309.62,9000,debt_consolidation, 36 months,14.46%,11105,1,1826,141,175,2,2,2,14,3,11,6,0,3,10,50,0,22,35591,Fully Paid
114132849,UT,56000,5 years,Supervisor,RENT,87.13,2600,credit_card, 36 months,12.62%,3173,1,1736,71,70,6,4,0,42,8,5,5,0,2,6,0,0,13,19037,Fully Paid
3359613,NY,25064,5 years,UGL/UNICCO SERVICES INC,RENT,143.35,5000,other, 60 months,23.83%,1761,,,37,165,47,37,0,,3,1,4,0,0,5,100,0,5,8806,Fully Paid
76764201,IL,56243,9 years,HR Manager,MORTGAGE,223.2,6625,debt_consolidation, 36 months,12.99%,3110,2,2507,172,128,8,8,0,,2,13,8,0,4,11,100,1,23,34212,Fully Paid
124803422,CA,57000,2 years,Adult Services Social Worker,RENT,232.47,7000,other, 36 months,11.99%,14469,1,6487,65,79,12,10,1,,5,5,4,0,3,9,33.3,0,12,26807,Fully Paid
40929398,AZ,35000,< 1 year,Assembler lll,RENT,258.1,8000,debt_consolidation, 36 months,9.99%,2339,,,158,138,16,6,2,,16,13,14,0,1,17,0,1,48,39768,Fully Paid
135997129,CA,93000,10+ years,PCA,RENT,549.39,15000,debt_consolidation, 36 months,18.94%,3060,0,2955,154,378,1,1,0,,9,10,8,0,3,15,0,0,21,45900,Fully Paid
504383,OK,60000,2 years,UPI,RENT,469.21,15000,major_purchase, 36 months,7.88%,,,,,,,,,,,,,,,7,,0,15,,Fully Paid
3236604,AZ,75000,10+ years,St.Joseph's Hospital,RENT,743.38,19600,small_business, 36 months,21.49%,32595,,,145,169,4,4,7,1,7,7,8,1,2,11,100,1,33,21027,Fully Paid
25988298,CA,90000,1 year,Manager,RENT,463.98,15000,credit_card, 36 months,7.12%,10686,,,145,128,76,4,0,49,5,10,2,0,1,4,100,0,15,42744,Fully Paid
19597314,TX,35000,< 1 year,Store Manager,RENT,311.71,10500,debt_consolidation, 60 months,25.57%,3491,,,186,101,2,2,0,14,3,22,3,0,3,12,100,0,33,41888,Charged Off
107481227,MI,51000,3 years,Customer Support Supervisor,MORTGAGE,396.67,14975,debt_consolidation, 60 months,19.99%,1992,0,11826,104,255,5,5,0,30,9,4,14,0,4,16,75,0,26,31876,Charged Off
43925061,IL,70000,6 years,Compliance Manager,RENT,428.39,14000,debt_consolidation, 36 months,6.39%,4544,,,174,164,23,12,0,,9,11,10,0,1,13,14.3,0,24,49984,Fully Paid
51868190,FL,104000,8 years,Assoc.Dire Assessment & Articulation,MORTGAGE,385.34,12500,credit_card, 36 months,6.89%,4028,,,181,172,93,93,2,,3,4,3,0,0,3,0,0,16,12084,Fully Paid
61322041,VA,66720,10+ years,rural mail carrier,OWN,206.48,6400,debt_consolidation, 36 months,9.99%,1744,,,129,135,34,2,1,45,7,7,4,0,2,6,0,0,17,10465,Fully Paid
109992033,OK,59000,1 year,HR Generalist,RENT,119.27,3700,debt_consolidation, 36 months,9.93%,2024,0,552,133,369,5,5,2,24,6,8,14,0,4,16,0,0,34,28339,Fully Paid
49593341,MT,26400,3 years,Personal Banker,OWN,201.27,6000,debt_consolidation, 36 months,12.69%,3183,,,81,219,1,1,0,15,5,16,8,0,4,19,75,0,25,60475,Fully Paid
20691167,NY,38000,8 years,Medical assistant,RENT,236.62,6925,debt_consolidation, 36 months,13.98%,437,,,173,79,22,22,0,18,3,5,10,0,0,11,100,1,17,4807,Fully Paid
68063772,CA,60000,,,RENT,135.63,4000,debt_consolidation, 36 months,13.44%,9390,1,0,118,274,8,8,0,73,1,8,6,0,2,8,,0,17,75123,Fully Paid
44035982,MI,25000,,,OWN,251.61,10000,debt_consolidation, 60 months,17.57%,1145,,,142,424,8,8,3,9,17,5,10,0,2,11,100,0,30,11447,Charged Off
70182439,IL,60000,10+ years,Legal Secretary,MORTGAGE,418.74,18000,debt_consolidation, 60 months,13.99%,7697,2,5054,139,324,3,2,2,75,25,14,10,0,2,12,25,1,54,13256,Fully Paid
46349649,PA,46900,3 years,Training Specialist,RENT,279.16,12000,debt_consolidation, 60 months,13.99%,4293,,,63,123,15,7,0,,3,10,7,0,1,11,100,0,17,47224,Fully Paid
113496175,CO,67000,10+ years,Executive Asst.,RENT,32.7,1000,vacation, 36 months,10.91%,2586,1,0,157,335,15,8,4,38,4,7,13,0,1,15,0,0,30,33619,Fully Paid
73548342,CA,101304,10+ years,Dept supervisor,MORTGAGE,252.14,8000,major_purchase, 36 months,8.39%,17441,0,24040,115,257,1,1,4,1,10,6,16,0,1,18,25,0,31,101006,Fully Paid
4308694,CA,122000,5 years,EMC,OWN,908.89,35000,debt_consolidation, 60 months,19.05%,4458,,,90,157,11,11,0,,18,5,12,0,1,14,80,0,28,62412,Fully Paid
109988241,NC,77000,2 years,firm administrator,OWN,392.36,12000,debt_consolidation, 36 months,10.91%,1565,1,3363,132,185,1,1,0,46,16,3,17,0,4,18,42.9,0,40,26604,Fully Paid
14678692,CA,85000,5 years,Demand Planning Analyst,RENT,467.03,20000,credit_card, 60 months,14.16%,3373,,,126,105,7,7,0,,6,22,5,0,2,17,60,0,28,57340,Charged Off
71864153,NH,85000,10+ years,Senior Buyer,RENT,346.47,15000,debt_consolidation, 60 months,13.67%,2018,0,5092,135,97,19,19,5,46,5,6,7,0,0,7,75,0,19,14123,Fully Paid
95004542,CO,37000,,,RENT,582.26,18000,other, 60 months,29.99%,3665,4,600,50,197,13,2,0,58,5,10,7,0,2,14,50,1,23,51305,Charged Off
37731911,TX,68600,< 1 year,Quality Specialist II,RENT,651.18,24075,debt_consolidation, 60 months,20.99%,4380,,,214,173,2,2,0,,5,32,6,0,4,27,100,0,46,118255,Fully Paid
37307404,WA,90000,10+ years,RF TECH.,MORTGAGE,585.74,25000,debt_consolidation, 60 months,14.31%,4852,,,262,258,20,5,3,16,9,14,5,0,2,12,100,0,31,58226,Charged Off
70271527,CA,55000,10+ years,Coder Operater/ Coach,RENT,440.06,16775,debt_consolidation, 60 months,19.53%,2140,4,5288,59,284,2,2,0,,16,5,21,1,5,24,0,0,27,49242,Fully Paid
81496545,TX,33000,3 years,Brewer,RENT,269.52,8000,credit_card, 36 months,12.99%,3715,1,6381,104,47,4,4,0,24,5,29,4,0,4,16,25,0,34,59432,Charged Off
76436515,IL,25000,10+ years,Service Clerk,MORTGAGE,321.03,8500,major_purchase, 36 months,21.18%,6804,4,4518,137,134,1,1,1,69,2,6,5,0,2,9,50,0,13,35666,Charged Off
88770560,MD,60000,10+ years,Truck Driver,MORTGAGE,278.42,10000,home_improvement, 60 months,22.39%,11075,5,3058,126,109,3,3,2,5,6,9,10,0,4,14,20,0,24,43174,Charged Off
13998262,TN,49334,10+ years,caregiver,RENT,337.94,12625,credit_card, 60 months,20.49%,5384,,,119,108,8,8,1,,4,4,5,0,2,6,100,0,16,33788,Fully Paid
135003476,WA,63000,5 years,Estimator,MORTGAGE,79.36,2000,home_improvement, 36 months,24.84%,32524,1,7943,173,165,44,17,5,,9,9,6,0,0,8,66.7,0,26,50473,Fully Paid
114832600,CA,80000,8 years,Receptionist ,RENT,483.52,15000,debt_consolidation, 36 months,9.93%,1238,3,2208,97,66,4,4,0,,9,28,14,0,5,22,33.3,1,46,24767,Charged Off
43967499,MN,38000,4 years,manager,MORTGAGE,241.46,7000,debt_consolidation, 36 months,14.65%,7820,,,138,93,0,0,1,27,6,14,6,0,5,19,50,0,23,53763,Charged Off
85805732,LA,47000,10+ years,Property Manager,RENT,376.37,16000,debt_consolidation, 60 months,14.49%,911,1,295,126,278,4,4,0,45,1,11,12,0,1,13,100,0,26,10016,Charged Off
131631454,NY,30000,6 years,HHA,OWN,67.95,2000,other, 36 months,13.58%,1181,0,2092,47,33,1,1,0,,1,5,3,0,2,7,0,0,8,8265,Charged Off
37097229,AL,42640,10+ years,Executive Coordinator,MORTGAGE,419.94,20000,credit_card, 60 months,9.49%,3425,,,107,194,14,14,0,,13,3,12,0,0,14,12.5,0,23,44525,Fully Paid
12285242,NY,82000,10+ years,labor,RENT,303.21,9000,debt_consolidation, 36 months,12.99%,40551,,,190,276,9,6,1,45,12,10,4,0,2,7,100,0,26,46137,Fully Paid
30535934,CO,36000,,,OWN,242.63,7000,debt_consolidation, 36 months,14.99%,61958,,,135,226,77,26,1,3,1,3,1,0,0,3,100,0,6,18714,Fully Paid
131347050,MO,128000,3 years,Wealth Advisor,MORTGAGE,1096.34,36000,home_improvement, 36 months,6.07%,26144,2,7161,188,193,20,6,6,44,6,17,6,0,2,10,25,0,35,60564,Fully Paid
145553061,NY,101800,5 years,Director of Technology,MORTGAGE,742.92,33550,debt_consolidation, 60 months,11.80%,31060,1,2747,143,241,9,4,6,,5,13,5,0,2,8,0,0,34,53804,Charged Off
28774054,NJ,40000,2 years,technician,RENT,327.34,10000,credit_card, 36 months,10.99%,3979,,,86,156,14,8,0,,13,3,8,0,1,10,28.6,0,18,39790,Charged Off
6330062,CA,94200,3 years,Team Nissan,MORTGAGE,790.29,26500,home_improvement, 60 months,25.80%,30810,,,133,153,1,1,6,54,9,7,7,0,5,10,0,1,29,31044,Charged Off
13106876,IN,58684,10+ years,Technician,MORTGAGE,190.52,6000,home_improvement, 36 months,8.90%,19720,,,173,113,7,5,2,75,5,6,5,0,3,8,33.3,0,18,42698,Fully Paid
42315782,FL,44000,5 years,Esthetician,OWN,240.15,7200,credit_card, 36 months,12.29%,6494,,,81,95,3,3,1,40,8,10,13,0,3,18,50,0,25,35601,Fully Paid
42393813,NY,50000,2 years,Design Associate,RENT,482.92,14000,debt_consolidation, 36 months,14.65%,1620,,,,295,7,7,0,2,6,0,8,0,1,9,60,0,11,14583,Charged Off
71063834,TN,60000,,,RENT,318.75,10000,debt_consolidation, 36 months,9.16%,4412,1,2496,131,197,18,18,4,,8,14,3,0,0,4,0,1,31,17648,Fully Paid
54423468,WI,22359,10+ years,inspection,MORTGAGE,224.65,6425,debt_consolidation, 36 months,15.61%,1737,,,127,36,5,5,1,,5,12,9,0,3,11,60,0,25,5354,Fully Paid
118285522,CT,55000,3 years,Optician,RENT,559.44,24000,credit_card, 60 months,14.08%,2308,0,10119,32,230,19,19,0,37,8,1,11,0,0,12,42.9,0,18,27699,Fully Paid
79062180,CO,51000,10+ years,senior instructor,RENT,225.05,7000,credit_card, 36 months,9.75%,666,2,2447,127,255,2,2,0,7,5,1,11,0,4,11,0,0,14,7321,Fully Paid
70281780,WA,85000,9 years,Nurse,MORTGAGE,571.43,18400,credit_card, 36 months,7.39%,89188,2,4025,85,140,18,5,3,67,4,4,3,0,3,6,50,0,18,74660,Fully Paid
11025005,TX,35000,2 years,Clinical Coordinator,MORTGAGE,321.13,10000,credit_card, 36 months,9.67%,5438,,,137,207,13,9,0,,10,5,8,0,1,9,33.3,1,25,43501,Fully Paid
81343917,CA,66200,10+ years,Executive Assistant,RENT,208.91,6000,other, 36 months,15.31%,3125,9,1386,142,177,3,3,0,56,14,6,7,0,5,9,25,1,29,28121,Fully Paid
87074586,TX,130000,10+ years,Sr. Unit Manager,OWN,398.47,19200,credit_card, 60 months,8.99%,23399,1,4944,234,229,28,25,1,50,10,9,6,0,0,9,0,0,24,54242,Fully Paid
18384465,CA,83000,6 years,Truck driver,MORTGAGE,534.72,15000,debt_consolidation, 36 months,16.99%,19870,,,110,224,9,9,5,,6,5,10,0,4,12,100,1,31,22499,Charged Off
66635673,IL,58000,< 1 year,Teacher,MORTGAGE,107.9,3500,other, 36 months,6.89%,3059,,,120,157,13,13,0,,6,6,4,0,0,4,0,0,13,12236,Fully Paid
28312499,NC,176000,6 years,Administrator IS Services,MORTGAGE,631.02,20400,debt_consolidation, 36 months,7.12%,24334,,,147,452,23,3,3,,15,14,13,0,1,21,30,0,45,134244,Fully Paid
85803671,CT,72000,10+ years,Electronics Technician,OWN,256.23,8000,debt_consolidation, 36 months,9.49%,8596,2,1314,139,218,16,16,3,8,4,5,7,0,0,9,100,0,23,6898,Fully Paid
5788435,TX,38000,10+ years,UHC,MORTGAGE,454.56,16750,debt_consolidation, 60 months,21.15%,27222,,,184,204,6,6,2,8,7,8,8,1,1,10,50,1,28,107122,Charged Off
7716171,CA,80000,1 year,Senior Field Service Technician,MORTGAGE,638.33,20000,debt_consolidation, 36 months,9.25%,17522,,,141,253,10,10,1,,18,4,17,0,3,17,11.1,0,38,280347,Fully Paid
142446336,VA,62000,10+ years,Supervisor/technician,MORTGAGE,666.42,28000,debt_consolidation, 60 months,15.02%,26985,0,6396,209,255,11,11,1,,9,9,9,0,1,10,57.1,0,23,32417,Charged Off
46295401,NC,52000,3 years,Retail Manager,RENT,432.01,18300,debt_consolidation, 60 months,14.65%,1241,,,124,281,3,3,2,,12,4,8,0,1,11,0,1,27,11171,Charged Off
69422651,NY,65000,6 years,Sales associates ,RENT,453.84,20000,debt_consolidation, 60 months,12.88%,1772,1,6048,122,219,18,18,0,22,11,4,13,0,0,14,20,0,23,24806,Fully Paid
88402228,FL,24000,8 years,Asst. Manager,RENT,316.12,8625,credit_card, 36 months,18.99%,634,0,1327,,59,5,5,0,,6,0,13,0,2,14,60,0,15,8871,Fully Paid
12468924,MA,85264,10+ years,Senior Commercial Underwriter,RENT,479.06,20000,debt_consolidation, 60 months,15.31%,2265,,,124,198,8,8,7,47,7,6,7,0,1,8,100,0,34,18120,Fully Paid
102336036,MO,250000,7 years,VP of Sales,OWN,1282.79,35000,debt_consolidation, 36 months,18.99%,14338,7,2281,27,88,0,0,0,,11,10,9,0,4,14,0,0,26,211489,Charged Off
857826,HI,72000,10+ years,US Army,RENT,745.73,28000,debt_consolidation, 60 months,20.25%,,,,,,,,,78,,,,,,7,,0,13,,Fully Paid
76946037,PA,76000,10+ years,"Truck Driver, CDL Class A",RENT,178.47,4675,small_business, 36 months,21.97%,1051,1,3861,45,35,10,10,0,,12,1,15,0,1,16,16.7,0,17,16817,Charged Off
47737327,PA,40000,10+ years,painter,RENT,241.53,7200,debt_consolidation, 36 months,12.69%,1003,,,176,96,5,5,0,3,6,8,4,1,2,5,50,1,16,5013,Fully Paid
23573301,OR,53000,7 years,TSE,MORTGAGE,440.19,15000,debt_consolidation, 60 months,24.99%,12142,,,153,111,5,5,1,,14,6,16,0,1,18,100,0,33,45758,Fully Paid
142256007,MD,122500,4 years,Sr. Application Developer,MORTGAGE,474.92,21000,debt_consolidation, 60 months,12.73%,45168,2,13603,79,197,4,3,3,,9,11,6,0,5,9,20,0,29,45864,Fully Paid
95117131,NY,145000,10+ years,Operator,MORTGAGE,448.58,14000,debt_consolidation, 60 months,29.49%,24228,3,8127,69,259,6,3,3,40,9,8,11,0,3,14,83.3,0,27,71531,Charged Off
148014149,FL,25000,5 years,Flooring associate ,OWN,407.35,20000,debt_consolidation, 60 months,8.19%,725,2,6223,,230,10,10,1,36,22,0,24,0,4,24,8.3,0,44,17389,Fully Paid
41101094,MO,32000,10+ years,asst. manager ,OWN,321.49,14025,credit_card, 60 months,13.33%,7893,,,106,223,51,51,2,57,14,2,2,0,0,3,0,0,21,10547,Charged Off
78319481,TN,57000,10+ years,Production supervisor,MORTGAGE,189.1,6000,credit_card, 36 months,8.39%,8851,0,6661,126,308,8,8,0,34,7,9,3,0,1,5,100,0,18,44253,Fully Paid
56914644,TN,95500,2 years,Finance Manager,MORTGAGE,1099.69,35000,credit_card, 36 months,8.18%,4213,,,42,199,4,4,2,,6,4,12,0,2,15,50,0,27,54766,Fully Paid
74635056,CA,40000,10+ years,cosmetologist,MORTGAGE,415.17,13025,credit_card, 36 months,9.16%,3379,5,4457,144,402,5,5,1,,11,5,12,0,1,14,100,1,33,30411,Charged Off
84123915,NH,15000,,,OWN,95.99,2500,other, 36 months,22.39%,3323,2,2412,191,281,3,3,0,31,5,4,2,0,1,2,100,0,11,6645,Fully Paid
51906973,CA,118251,9 years,Tenured Faculty,RENT,775.89,24800,credit_card, 36 months,7.89%,16153,,,179,259,7,7,1,39,8,19,8,0,2,15,80,0,31,242294,Fully Paid
14608801,TX,121000,10+ years,SFC,MORTGAGE,562.12,21000,debt_consolidation, 60 months,20.49%,49173,,,133,221,6,2,1,,2,7,4,0,3,6,100,0,13,74154,Fully Paid
67458144,FL,43000,4 years,Mulitmedia editor,RENT,328.43,10000,credit_card, 36 months,11.22%,2232,8,2070,122,193,6,6,0,,12,13,12,0,6,16,14.3,1,32,33476,Fully Paid
1615071,MO,42000,10+ years,,MORTGAGE,365.3,10000,credit_card, 36 months,18.75%,18692,,,31,71,5,5,2,,7,2,6,0,2,9,100,0,11,26537,Charged Off
50647079,LA,59000,6 years,RN but FNP new grad,OWN,719.06,25000,debt_consolidation, 60 months,23.99%,10140,,,137,208,6,6,1,,6,18,10,0,4,17,50,0,36,123596,Fully Paid
23846026,MD,80000,10+ years,Rural Letter Carrier,MORTGAGE,692.61,25000,home_improvement, 60 months,22.15%,32434,,,147,286,4,4,4,27,9,15,9,0,4,13,66.7,0,41,30623,Fully Paid
77028679,MN,56000,,,OWN,722.76,24000,credit_card, 36 months,5.32%,846,1,3370,133,310,12,12,0,,17,2,15,0,2,15,0,0,23,12689,Fully Paid
149597282,OR,31680,< 1 year,Production Assistant,RENT,172.7,5000,debt_consolidation, 36 months,14.74%,2764,1,4456,82,55,7,7,0,,2,1,3,0,1,4,50,0,4,11055,Charged Off
864038,OH,42000,< 1 year,"Hull and Associates, Inc",RENT,130.18,4000,other, 36 months,10.59%,,,,,,,,,,,,,,,9,,0,13,,Fully Paid
139030034,NC,46342,10+ years,Office Administrator ,MORTGAGE,630.99,20000,debt_consolidation, 36 months,8.46%,8380,0,1770,137,519,15,15,0,18,9,43,7,2,0,28,0,0,59,100561,Fully Paid
127162277,TX,50000,10+ years,Client Service Specialist II,RENT,660.09,18000,debt_consolidation, 36 months,19.03%,8163,2,15219,98,164,8,8,0,,12,9,6,0,1,8,50,0,23,65309,Fully Paid
68399087,MS,102500,10+ years,Project Manager,MORTGAGE,315.63,10000,debt_consolidation, 36 months,8.49%,3431,2,7714,143,130,21,17,3,32,5,6,7,0,0,9,33.3,0,20,27445,Charged Off
155109201,OK,43097,10+ years,Billing associate ,OWN,165.38,5000,debt_consolidation, 36 months,11.71%,2570,1,1825,158,239,12,6,2,27,6,9,10,0,2,11,50,0,26,28270,Fully Paid
127506888,NY,27350,5 years,,OWN,515.75,16000,moving, 36 months,9.93%,8749,0,10,,200,70,70,0,,1,0,1,0,0,2,0,0,3,17498,Charged Off
119428068,CA,35000,1 year,Dental Assistant,RENT,351.67,10000,debt_consolidation, 36 months,16.02%,3048,0,3110,44,84,5,5,1,41,3,2,7,0,2,9,100,1,10,27433,Charged Off
72593418,MN,46000,1 year,Facility Services Coordinator,RENT,168.95,5400,debt_consolidation, 36 months,7.89%,1235,4,9880,68,115,1,1,0,41,8,2,8,0,3,8,20,0,18,9880,Fully Paid
559232,CA,109896,4 years,Auto Club Of Southern California,RENT,313.25,13000,wedding, 60 months,15.58%,,,,,,,,,35,,,,,,11,,0,19,,Charged Off
151331393,PA,42000,2 years,Client Services Representative,RENT,236.13,7000,debt_consolidation, 36 months,13.08%,13543,2,6936,36,364,18,18,2,6,5,1,7,0,0,9,50,1,17,8202,Fully Paid
39651542,TX,53000,10+ years,Teacher (Weslaco East High School),MORTGAGE,759.52,24000,credit_card, 36 months,8.67%,6187,,,225,202,6,6,2,47,15,9,21,0,4,25,20,0,41,43864,Fully Paid
1360539,NH,123400,5 years,Valeo Radar Systems,MORTGAGE,669.16,30000,debt_consolidation, 60 months,12.12%,,,,,,,,6,,,,,,,11,25,0,31,81715,Fully Paid
2864631,NC,38000,10+ years,Merchants Distributors Inc.,MORTGAGE,304.47,8625,debt_consolidation, 36 months,16.29%,23426,,,156,198,0,0,4,23,6,23,4,0,2,7,66.7,0,34,13387,Fully Paid
55140369,OH,27000,3 years,Stylist/Owner,RENT,223.11,6150,credit_card, 36 months,18.25%,3982,,,77,61,14,3,0,,3,9,6,0,1,8,100,0,19,27873,Fully Paid
8305474,KY,56000,10+ years,cst/cfa,MORTGAGE,557.93,16800,debt_consolidation, 36 months,11.99%,23445,,,126,156,5,5,2,20,4,5,8,0,2,10,100,0,19,30297,Fully Paid
52798986,NY,45000,1 year,Office Manager,RENT,179.37,5200,debt_consolidation, 36 months,14.65%,1896,,,69,78,4,2,0,,4,6,6,0,5,9,50,0,12,17067,Fully Paid
5555655,NY,55000,2 years,AT&T Mobility,MORTGAGE,631.06,18000,debt_consolidation, 36 months,15.80%,14839,,,92,72,7,7,1,13,6,8,5,0,2,8,100,0,24,48042,Fully Paid
103567116,TN,96851,10+ years,Senior Report Analyst,MORTGAGE,373.22,12000,debt_consolidation, 36 months,7.49%,20471,2,3197,118,164,2,2,3,,7,17,11,0,4,16,0,0,31,67920,Fully Paid
96983306,OH,38400,10+ years,Caregiver,OWN,157.24,5000,debt_consolidation, 36 months,8.24%,343,0,854,126,234,4,4,0,,5,2,9,0,2,10,0,1,16,3434,Fully Paid
145470230,CT,24240,,,MORTGAGE,493.17,14000,debt_consolidation, 36 months,16.14%,14276,1,7976,,124,8,8,1,,4,0,5,0,1,6,25,0,7,12778,Fully Paid
66995484,WI,42016,3 years,Correctional Officer,MORTGAGE,431.58,14000,credit_card, 36 months,6.89%,8246,1,5070,166,223,4,4,1,10,5,7,8,0,2,12,20,0,20,37492,Fully Paid
93870523,OK,80000,4 years,RN,OWN,115.24,3500,home_improvement, 36 months,11.39%,8010,1,1667,138,125,6,6,0,51,3,22,5,0,1,11,0,0,37,80102,Fully Paid
114218273,MI,175000,7 years,Mortgage banker,MORTGAGE,783.07,25000,debt_consolidation, 36 months,7.97%,17783,1,12306,141,143,11,4,2,69,12,14,14,0,4,19,50,0,38,148427,Fully Paid
93109779,NY,85000,3 years,Crane operator,MORTGAGE,188.69,6000,debt_consolidation, 36 months,8.24%,1550,1,2400,133,60,7,7,0,,4,8,8,0,3,12,50,0,16,18600,Fully Paid
11686708,FL,95000,7 years,Sr UNIX Administrator,MORTGAGE,277.25,8000,home_improvement, 36 months,14.98%,3444,,,89,131,7,7,1,42,8,9,6,0,3,13,33.3,0,21,44766,Fully Paid
65018388,MA,68000,7 years,TransOps,MORTGAGE,217.73,6500,car, 36 months,12.59%,18906,,,240,164,31,2,2,,5,9,7,0,1,11,60,0,19,55062,Charged Off
69422448,FL,62000,6 years,Project Manager,MORTGAGE,386.09,12000,debt_consolidation, 36 months,9.80%,29273,0,7567,56,112,9,9,1,,5,2,5,0,1,7,100,0,14,23588,Fully Paid
1677006,CA,41000,8 years,dept homeland security,RENT,515.08,15000,debt_consolidation, 36 months,14.33%,1904,,,19,124,10,4,0,,10,2,8,0,3,10,80,0,17,19038,Charged Off
148066751,CA,98820,10+ years,Nurse/Case Manager,MORTGAGE,379.92,11000,credit_card, 36 months,14.74%,47852,4,3327,176,135,6,3,3,,2,5,4,0,5,9,50,0,13,73396,Fully Paid
7718854,TN,65000,10+ years,Papermaker,MORTGAGE,408.76,17450,debt_consolidation, 60 months,14.30%,18775,,,154,306,10,7,3,47,11,8,8,0,2,11,28.6,0,27,52828,Fully Paid
8147420,SC,60000,10+ years,RN,MORTGAGE,367.98,10600,debt_consolidation, 36 months,15.10%,24600,,,149,359,4,4,1,71,12,10,6,0,1,9,100,0,28,60863,Charged Off
13007298,IN,60000,10+ years,Lab Technician,MORTGAGE,708.81,28775,credit_card, 60 months,16.59%,4700,,,197,122,17,9,0,,12,12,10,0,1,11,80,0,32,46995,Fully Paid
71011554,RI,125000,1 year,Sr. Project Manager,MORTGAGE,271.04,9000,debt_consolidation, 36 months,5.32%,22273,3,2903,131,258,2,2,1,16,9,9,14,0,1,18,50,0,37,93113,Fully Paid
19137286,FL,30000,1 year,customer care,OWN,290.77,10750,debt_consolidation, 60 months,20.99%,1918,,,48,42,9,9,0,15,5,5,6,0,2,9,25,0,14,17262,Charged Off
122993117,KS,40000,< 1 year,Administrative Assistant,RENT,97.93,2500,other, 36 months,23.88%,383,2,694,68,123,4,4,0,13,4,2,4,0,1,4,33.3,0,7,1531,Fully Paid
76151402,CA,135000,8 years,Electrical Engineer,RENT,385.8,12000,credit_card, 36 months,9.75%,20378,1,10120,94,119,1,1,0,,4,7,2,0,2,4,0,0,14,81510,Fully Paid
89978855,FL,47000,8 years,Server,RENT,650.66,18000,moving, 36 months,17.99%,3604,0,1739,132,36,24,4,0,18,1,5,2,0,1,6,100,0,7,21624,Charged Off
1549358,GA,95004,10+ years,First Baptist Church,MORTGAGE,121.75,4000,car, 36 months,6.03%,22632,,,119,258,9,2,5,,11,22,8,0,4,19,0,0,50,149698,Fully Paid
125690374,NJ,135000,10+ years,Systems Analyst ,OWN,219.64,11000,other, 60 months,7.35%,23149,2,2338,106,206,0,0,3,,27,7,18,0,2,21,0,0,45,21627,Fully Paid
87082609,AZ,89000,10+ years,Officer,MORTGAGE,588.08,25000,debt_consolidation, 60 months,14.49%,29196,1,3881,202,314,15,15,5,3,8,4,9,0,0,11,66.7,0,25,9439,Fully Paid
50607496,TX,31000,2 years,correction ,OWN,250.1,12000,credit_card, 60 months,9.17%,2472,,,78,112,19,14,0,,11,3,10,0,0,11,50,0,27,24723,Fully Paid
60686496,TX,52000,8 years,Construction Project Coordinator,RENT,313.48,14000,credit_card, 60 months,12.29%,4565,,,154,158,9,9,0,69,5,8,7,0,1,10,75,0,16,45650,Fully Paid
12419329,CA,157000,10+ years,Project Manager,RENT,450.58,14400,credit_card, 36 months,7.90%,5533,,,152,308,8,7,5,28,5,9,6,0,2,10,0,0,30,55327,Fully Paid
94007195,AZ,38000,10+ years,pharmacy technician,RENT,98.92,3000,medical, 36 months,11.49%,2660,0,825,166,126,56,56,0,,1,9,3,0,0,8,100,0,13,21282,Fully Paid
7679699,CA,125000,3 years,Marketing Manager,RENT,714.37,21000,debt_consolidation, 36 months,13.67%,5744,,,182,192,11,11,0,66,10,6,11,0,1,13,33.3,0,22,68931,Fully Paid
5866132,NJ,42000,10+ years,Bob's Garden Center,MORTGAGE,502.4,15050,debt_consolidation, 36 months,12.35%,9880,,,88,145,11,11,2,9,8,1,9,1,1,10,66.7,0,14,26722,Fully Paid
58340382,DE,125000,10+ years,Human Resources ,MORTGAGE,346.15,10225,debt_consolidation, 36 months,13.33%,26229,,,142,219,12,3,6,64,7,11,8,2,4,14,33.3,0,31,96446,Charged Off
